Unidade Gestora;Ano;Número;Tipo;Fornecedor;Valor Total
MUNICIPIO DE NAVEGANTES;2023;1576;Ordinária;TSM TECNOLOGIA E SISTEMAS DE MONITORAMENTO LTDA;975.96
MUNICIPIO DE NAVEGANTES;2023;1575;Ordinária;TSM TECNOLOGIA E SISTEMAS DE MONITORAMENTO LTDA;482.19
MUNICIPIO DE NAVEGANTES;2023;1574;Ordinária;FLR TECNOLOGIA E NEGÓCIOS LTDA;2500.00
MUNICIPIO DE NAVEGANTES;2023;1573;Ordinária;EDITORA NOTICIAS DO DIA LTDA;89100.00
MUNICIPIO DE NAVEGANTES;2023;1572;Ordinária;ATHOS ENGENHARIA E CONSULTORIA LTDA;71327.08
MUNICIPIO DE NAVEGANTES;2023;1570;Ordinária;PJ SERVICOS E COMERCIO LTDA;9425.00
MUNICIPIO DE NAVEGANTES;2023;1569;Ordinária;PJ SERVICOS E COMERCIO LTDA;13162.06
MUNICIPIO DE NAVEGANTES;2023;1568;Ordinária;R.S. COMERCIO DE ELETROMESTICOS LTDA;2555.00
MUNICIPIO DE NAVEGANTES;2023;1565;Ordinária;ORBENK ADMINISTRACAO E SERVICOS LTDA;496623.15
MUNICIPIO DE NAVEGANTES;2023;1564;Ordinária;FLR TECNOLOGIA E NEGÓCIOS LTDA;100.00
MUNICIPIO DE NAVEGANTES;2023;1563;Ordinária;BETHA SISTEMAS LTDA;791.68
MUNICIPIO DE NAVEGANTES;2023;1560;Estimativa;ORBENK ADMINISTRACAO E SERVICOS LTDA;50504.05
MUNICIPIO DE NAVEGANTES;2023;1558;Ordinária;N A J EMPREITEIRA LTDA;53712.40
MUNICIPIO DE NAVEGANTES;2023;1557;Ordinária;GETEDU CONSULTORIA EM FORMACOES PROFISSIONAIS DE INFORMATICA LTDA;15246.00
MUNICIPIO DE NAVEGANTES;2023;1556;Ordinária;ATHOS ENGENHARIA E CONSULTORIA LTDA;100016.35
MUNICIPIO DE NAVEGANTES;2023;1555;Ordinária;ATHOS ENGENHARIA E CONSULTORIA LTDA;543427.09
MUNICIPIO DE NAVEGANTES;2023;1554;Ordinária;MERCOLUX COMERCIAL ELÉTRICA LTDA;12231.76
MUNICIPIO DE NAVEGANTES;2023;1553;Ordinária;ORBENK ADMINISTRACAO E SERVICOS LTDA;0.00
MUNICIPIO DE NAVEGANTES;2023;1552;Ordinária;FILIPE DARLAN DE SOUZA OLIVEIRA;660.00
MUNICIPIO DE NAVEGANTES;2023;1551;Ordinária;KMJ TRANSPORTES LTDA EPP;15212.05
MUNICIPIO DE NAVEGANTES;2023;1550;Ordinária;FILIPE DARLAN DE SOUZA OLIVEIRA;660.00
MUNICIPIO DE NAVEGANTES;2023;1549;Global;BALTT EMPREITEIRA TRANSPORTES E TERRAPLANAGEM LTDA;5000000.00
MUNICIPIO DE NAVEGANTES;2023;1548;Ordinária;KMJ TRANSPORTES LTDA EPP;0.00
MUNICIPIO DE NAVEGANTES;2023;1547;Ordinária;QUANTUM ENGENHARIA LTDA;795000.00
MUNICIPIO DE NAVEGANTES;2023;1546;Ordinária;STOP FIRE PROJETOS E SOLUCOES CONTRA INCENDIO EIR;170.00
MUNICIPIO DE NAVEGANTES;2023;1545;Ordinária;PJ SERVICOS E COMERCIO LTDA;27168.17
MUNICIPIO DE NAVEGANTES;2023;1544;Ordinária;PJ SERVICOS E COMERCIO LTDA;23827.25
MUNICIPIO DE NAVEGANTES;2023;1543;Ordinária;LUCENA DO NASCIMENTO;454.32
MUNICIPIO DE NAVEGANTES;2023;1542;Ordinária;LUCENA DO NASCIMENTO;450.05
MUNICIPIO DE NAVEGANTES;2023;1541;Ordinária;FILIPE DARLAN DE SOUZA OLIVEIRA;1320.04
MUNICIPIO DE NAVEGANTES;2023;1540;Ordinária;ELISIANE ALVES DE ALMEIDA PAISAGISMO LTDA;284487.40
MUNICIPIO DE NAVEGANTES;2023;1539;Ordinária;SIGPLAST EMBALAGENS EIRELI;0.00
MUNICIPIO DE NAVEGANTES;2023;1538;Ordinária;B F INDUSTRIA DE PRODUTOS DE LIMPEZA LTDA;550.00
MUNICIPIO DE NAVEGANTES;2023;1536;Ordinária;LINCOLN FERNANDO MACHADO DE SOUZA - EIRELI;0.00
MUNICIPIO DE NAVEGANTES;2023;1535;Ordinária;LINCOLN FERNANDO MACHADO DE SOUZA - EIRELI;20377.68
MUNICIPIO DE NAVEGANTES;2023;1534;Ordinária;CASTOFAR-INDUSTRIA E COMERCIO DE MOVEIS LTDA;2299.95
MUNICIPIO DE NAVEGANTES;2023;1533;Ordinária;BMB COMERCIO E SERVICOS LTDA;57850.00
MUNICIPIO DE NAVEGANTES;2023;1532;Ordinária;TATTICAS PUBLICIDADE E PROPAGANDA LTDA - EPP;42291.80
MUNICIPIO DE NAVEGANTES;2023;1529;Ordinária;EVERALDO APARICIO DE CASTRO 78715768953;478.00
MUNICIPIO DE NAVEGANTES;2023;1528;Ordinária;BETHA SISTEMAS LTDA;197.92
MUNICIPIO DE NAVEGANTES;2023;1527;Ordinária;ARTEFATOS DE CIMENTO RAIMONDI LTDA - EPP;2289.00
MUNICIPIO DE NAVEGANTES;2023;1526;Ordinária;ARTEFATOS DE CIMENTO SANTA TEREZINHA LTDA;60375.00
MUNICIPIO DE NAVEGANTES;2023;1525;Ordinária;SANTA ROSA PAVIMENTACOES LTDA;36990.00
MUNICIPIO DE NAVEGANTES;2023;1524;Ordinária;SCHAPPO CLIMATIZACAO LTDA;260.88
MUNICIPIO DE NAVEGANTES;2023;1523;Ordinária;MUNDIAL CONTAINER LTDA;1690.98
MUNICIPIO DE NAVEGANTES;2023;1522;Ordinária;TATTICAS PUBLICIDADE E PROPAGANDA LTDA - EPP;33090.00
MUNICIPIO DE NAVEGANTES;2023;1521;Ordinária;LINCOLN FERNANDO MACHADO DE SOUZA - EIRELI;14045.29
MUNICIPIO DE NAVEGANTES;2023;1520;Ordinária;VOXCITY TECNOLIGIA LTDA;234500.00
MUNICIPIO DE NAVEGANTES;2023;1517;Ordinária;PJ SERVICOS E COMERCIO LTDA;33522.60
MUNICIPIO DE NAVEGANTES;2023;1516;Ordinária;PJ SERVICOS E COMERCIO LTDA;37461.30
MUNICIPIO DE NAVEGANTES;2023;1514;Ordinária;PERSIANAS CRISDAN LTDA-EPP;2749.55
MUNICIPIO DE NAVEGANTES;2023;1513;Ordinária;PERSIANAS CRISDAN LTDA-EPP;6570.75
MUNICIPIO DE NAVEGANTES;2023;1512;Ordinária;ERVINO DESCHAMPS;49000.00
MUNICIPIO DE NAVEGANTES;2023;1510;Ordinária;ASSOCIACAO CHC DE ADMINISTRACAO E ASSISTENCIA HOSPITALAR;454500.00
MUNICIPIO DE NAVEGANTES;2023;1509;Ordinária;KMJ TRANSPORTES LTDA EPP;37920.00
MUNICIPIO DE NAVEGANTES;2023;1508;Ordinária;TF PRESTADORA DE SERVICOS LTDA;174.00
MUNICIPIO DE NAVEGANTES;2023;1507;Ordinária;TEFTUR AGENCIA DE VIAGENS E TURISMO LTDA.;15748.00
MUNICIPIO DE NAVEGANTES;2023;1506;Ordinária;LINCOLN FERNANDO MACHADO DE SOUZA - EIRELI;40265.05
MUNICIPIO DE NAVEGANTES;2023;1505;Ordinária;LUCCA COMUNICACAO VISUAL E ESTRUTURAS EIRELI;89500.00
MUNICIPIO DE NAVEGANTES;2023;1504;Ordinária;IMPERIAL COMERCIO REFORMA E REPRESENTACOES LTDA;41606.00
MUNICIPIO DE NAVEGANTES;2023;1503;Ordinária;FILIPE DARLAN DE SOUZA OLIVEIRA;660.00
MUNICIPIO DE NAVEGANTES;2023;1502;Ordinária;TATTICAS PUBLICIDADE E PROPAGANDA LTDA - EPP;11991.78
MUNICIPIO DE NAVEGANTES;2023;1501;Ordinária;FILIPE DARLAN DE SOUZA OLIVEIRA;660.00
MUNICIPIO DE NAVEGANTES;2023;1500;Ordinária;CASTOFAR-INDUSTRIA E COMERCIO DE MOVEIS LTDA;0.00
MUNICIPIO DE NAVEGANTES;2023;1498;Ordinária;PJ SERVICOS E COMERCIO LTDA;2305.42
MUNICIPIO DE NAVEGANTES;2023;1497;Ordinária;AGUA MINERAL LIND'AGUA DA SERRA LTDA;690.00
MUNICIPIO DE NAVEGANTES;2023;1496;Ordinária;AUTO MECANICA R H LTDA;172.54
MUNICIPIO DE NAVEGANTES;2023;1495;Ordinária;AUTO MECANICA R H LTDA;3627.48
MUNICIPIO DE NAVEGANTES;2023;1494;Ordinária;AUTO MECANICA R H LTDA;192.44
MUNICIPIO DE NAVEGANTES;2023;1493;Ordinária;AUTO MECANICA R H LTDA;441.00
MUNICIPIO DE NAVEGANTES;2023;1492;Ordinária;AUTO MECANICA R H LTDA;185.81
MUNICIPIO DE NAVEGANTES;2023;1491;Ordinária;AUTO MECANICA R H LTDA;280.77
MUNICIPIO DE NAVEGANTES;2023;1490;Ordinária;AUTO MECANICA R H LTDA;172.54
MUNICIPIO DE NAVEGANTES;2023;1489;Ordinária;AUTO MECANICA R H LTDA;4045.29
MUNICIPIO DE NAVEGANTES;2023;1488;Ordinária;AUTO MECANICA R H LTDA;172.54
MUNICIPIO DE NAVEGANTES;2023;1487;Ordinária;SNOP INDUSTRIA E COMERCIO DE PAPEL LTDA;6000.00
MUNICIPIO DE NAVEGANTES;2023;1486;Ordinária;AUTO MECANICA R H LTDA;4045.29
MUNICIPIO DE NAVEGANTES;2023;1483;Ordinária;AUTO MECANICA R H LTDA;172.54
MUNICIPIO DE NAVEGANTES;2023;1482;Ordinária;AUTO MECANICA R H LTDA;4045.29
MUNICIPIO DE NAVEGANTES;2023;1481;Ordinária;AUTO MECANICA R H LTDA;82.99
MUNICIPIO DE NAVEGANTES;2023;1480;Ordinária;AUTO MECANICA R H LTDA;122.81
MUNICIPIO DE NAVEGANTES;2023;1479;Ordinária;50.278.146 CATEA REGINA DE CAMPOS DUARTE;25547.60
MUNICIPIO DE NAVEGANTES;2023;1478;Ordinária;MA MIDIAS LTDA;50000.00
MUNICIPIO DE NAVEGANTES;2023;1474;Ordinária;PJ SERVICOS E COMERCIO LTDA;70236.70
MUNICIPIO DE NAVEGANTES;2023;1473;Ordinária;EVERALDO APARICIO DE CASTRO 78715768953;5975.00
MUNICIPIO DE NAVEGANTES;2023;1472;Ordinária;POSITIVA GOAL COMERCIO DE ARTIGOS DE VESTUARIO E MOVEIS LTDA;3447.40
MUNICIPIO DE NAVEGANTES;2023;1470;Ordinária;SCHAPPO CLIMATIZACAO LTDA;123.30
MUNICIPIO DE NAVEGANTES;2023;1469;Ordinária;LUCENA DO NASCIMENTO;601.50
MUNICIPIO DE NAVEGANTES;2023;1468;Ordinária;LUCENA DO NASCIMENTO;176.68
MUNICIPIO DE NAVEGANTES;2023;1467;Ordinária;LINCOLN FERNANDO MACHADO DE SOUZA - EIRELI;57808.32
MUNICIPIO DE NAVEGANTES;2023;1466;Ordinária;LUCENA DO NASCIMENTO;677.21
MUNICIPIO DE NAVEGANTES;2023;1465;Ordinária;LUCENA DO NASCIMENTO;151.44
MUNICIPIO DE NAVEGANTES;2023;1464;Ordinária;LUCENA DO NASCIMENTO;151.10
MUNICIPIO DE NAVEGANTES;2023;1463;Ordinária;LUCENA DO NASCIMENTO;157.80
MUNICIPIO DE NAVEGANTES;2023;1462;Ordinária;LUCENA DO NASCIMENTO;100.96
MUNICIPIO DE NAVEGANTES;2023;1461;Ordinária;LUCENA DO NASCIMENTO;538.40
MUNICIPIO DE NAVEGANTES;2023;1460;Ordinária;N A J EMPREITEIRA LTDA;0.00
MUNICIPIO DE NAVEGANTES;2023;1456;Ordinária;R.S. COMERCIO DE ELETROMESTICOS LTDA;2555.00
MUNICIPIO DE NAVEGANTES;2023;1455;Ordinária;MASTER ELETRODOMESTICO EIRELI;1329.95
MUNICIPIO DE NAVEGANTES;2023;1454;Ordinária;LINCOLN FERNANDO MACHADO DE SOUZA - EIRELI;3505.24
MUNICIPIO DE NAVEGANTES;2023;1453;Ordinária;FLR TECNOLOGIA E NEGÓCIOS LTDA;1000.00
MUNICIPIO DE NAVEGANTES;2023;1452;Ordinária;GV TRANSPORTES, COMERCIO E SERVICOS LTDA;60780.00
MUNICIPIO DE NAVEGANTES;2023;1451;Ordinária;CELSO RICARDO DE OLIVEIRA ME;2370.00
MUNICIPIO DE NAVEGANTES;2023;1450;Ordinária;KUNZLER & KUNZLER COMERCIO DE PLANTAS LTDA;9500.00
MUNICIPIO DE NAVEGANTES;2023;1449;Ordinária;ARTEFATOS DE CIMENTO SANTA TEREZINHA LTDA;5400.00
MUNICIPIO DE NAVEGANTES;2023;1448;Ordinária;MAURICIO DE LIMA PAVIMENTACAO LTDA;4760.00
MUNICIPIO DE NAVEGANTES;2023;1447;Ordinária;REI DOS REIS COMERCIO ATACADISTA E VAREJISTA DE EQUIPAMENTOS DE INFORMATICA LTDA;178.00
MUNICIPIO DE NAVEGANTES;2023;1446;Ordinária;INDUSTRIA E COMERCIO DE PEDRAS KOHLER LTDA;44000.00
MUNICIPIO DE NAVEGANTES;2023;1445;Ordinária;LARESSA ISABELA DOMETERCO;9990.00
MUNICIPIO DE NAVEGANTES;2023;1444;Ordinária;INFOPLAN COMERCIO DE INFORMATICA EIRELI;12550.00
MUNICIPIO DE NAVEGANTES;2023;1443;Ordinária;LUCENA DO NASCIMENTO;252.40
MUNICIPIO DE NAVEGANTES;2023;1442;Ordinária;LUCENA DO NASCIMENTO;550.99
MUNICIPIO DE NAVEGANTES;2023;1441;Ordinária;BMB COMERCIO E SERVICOS LTDA;36750.00
MUNICIPIO DE NAVEGANTES;2023;1440;Ordinária;LIDER OBRAS DE INFRAESTRUTURA LTDA;733333.32
MUNICIPIO DE NAVEGANTES;2023;1439;Ordinária;MARANATA TRATAMENTO E DISPOSICAO DE RESIDUOS NAVEGANTES LTDA;108750.00
MUNICIPIO DE NAVEGANTES;2023;1438;Ordinária;T.E.S. TECNOLOGIA DE SOLOS LTDA;543800.00
MUNICIPIO DE NAVEGANTES;2023;1437;Ordinária;LAPROTEC TRANSPORTES E MEIO AMBIENTE LTDA;288000.00
MUNICIPIO DE NAVEGANTES;2023;1436;Ordinária;EVERALDO APARICIO DE CASTRO 78715768953;358.50
MUNICIPIO DE NAVEGANTES;2023;1435;Ordinária;ATHOS ENGENHARIA E CONSULTORIA LTDA;103734.12
MUNICIPIO DE NAVEGANTES;2023;1434;Ordinária;ATHOS ENGENHARIA E CONSULTORIA LTDA;71918.08
MUNICIPIO DE NAVEGANTES;2023;1433;Ordinária;ATHOS ENGENHARIA E CONSULTORIA LTDA;94206.10
MUNICIPIO DE NAVEGANTES;2023;1432;Ordinária;N A J EMPREITEIRA LTDA;105500.00
MUNICIPIO DE NAVEGANTES;2023;1431;Ordinária;T. J. L. COMERCIO & ATACADO LTDA;5079.75
MUNICIPIO DE NAVEGANTES;2023;1430;Ordinária;SANTA REGINA MATERIAIS PARA CONSTRUCAO LTDA;221.55
MUNICIPIO DE NAVEGANTES;2023;1429;Ordinária;KRAUS MATERIAL DE CONSTRUCAO LTDA - EPP;4925.00
MUNICIPIO DE NAVEGANTES;2023;1425;Ordinária;ELISIANE ALVES DE ALMEIDA PAISAGISMO LTDA;576351.22
MUNICIPIO DE NAVEGANTES;2023;1423;Ordinária;EVERALDO APARICIO DE CASTRO 78715768953;5019.00
MUNICIPIO DE NAVEGANTES;2023;1422;Ordinária;C.R ARTEFATOS DE CIMENTO LTDA;49200.00
MUNICIPIO DE NAVEGANTES;2023;1421;Ordinária;EVERALDO APARICIO DE CASTRO 78715768953;478.00
MUNICIPIO DE NAVEGANTES;2023;1420;Ordinária;A.F.C.C. COMERCIO E SERVICOS DE INFORMATICA E TELECOMUNICACOES LTDA;1122.68
MUNICIPIO DE NAVEGANTES;2023;1419;Ordinária;REI DOS REIS COMERCIO ATACADISTA E VAREJISTA DE EQUIPAMENTOS DE INFORMATICA LTDA;195.00
MUNICIPIO DE NAVEGANTES;2023;1418;Ordinária;EVERALDO APARICIO DE CASTRO 78715768953;717.00
MUNICIPIO DE NAVEGANTES;2023;1417;Ordinária;A.F.C.C. COMERCIO E SERVICOS DE INFORMATICA E TELECOMUNICACOES LTDA;2368.80
MUNICIPIO DE NAVEGANTES;2023;1416;Ordinária;GARTEN TECNICA E COMERCIO LTDA;5520.00
MUNICIPIO DE NAVEGANTES;2023;1415;Ordinária;REI DOS REIS COMERCIO ATACADISTA E VAREJISTA DE EQUIPAMENTOS DE INFORMATICA LTDA;9410.00
MUNICIPIO DE NAVEGANTES;2023;1414;Ordinária;EVERALDO APARICIO DE CASTRO 78715768953;4302.00
MUNICIPIO DE NAVEGANTES;2023;1413;Ordinária;PJ SERVICOS E COMERCIO LTDA;84095.00
MUNICIPIO DE NAVEGANTES;2023;1412;Ordinária;BINHOTTI TERRAPLANAGEM LTDA ME;233750.00
MUNICIPIO DE NAVEGANTES;2023;1411;Ordinária;BETHA SISTEMAS LTDA;1799.19
MUNICIPIO DE NAVEGANTES;2023;1410;Ordinária;BETHA SISTEMAS LTDA;1799.19
MUNICIPIO DE NAVEGANTES;2023;1409;Ordinária;BILACORP VIAGENS E TURISMO LTDA;11244.66
MUNICIPIO DE NAVEGANTES;2023;1407;Ordinária;IMPERIAL COMERCIO REFORMA E REPRESENTACOES LTDA;72508.55
MUNICIPIO DE NAVEGANTES;2023;1406;Ordinária;LINCOLN FERNANDO MACHADO DE SOUZA - EIRELI;0.00
MUNICIPIO DE NAVEGANTES;2023;1404;Ordinária;LINCOLN FERNANDO MACHADO DE SOUZA - EIRELI;12440.79
MUNICIPIO DE NAVEGANTES;2023;1403;Ordinária;SCHAPPO CLIMATIZACAO LTDA;0.00
MUNICIPIO DE NAVEGANTES;2023;1402;Ordinária;STOP FIRE PROJETOS E SOLUCOES CONTRA INCENDIO EIR;612.00
MUNICIPIO DE NAVEGANTES;2023;1401;Ordinária;CONSTRUTORA SCHROEDER E SCHMIDT LTDA;67279.20
MUNICIPIO DE NAVEGANTES;2023;1400;Ordinária;AUTO MECANICA R H LTDA;313.17
MUNICIPIO DE NAVEGANTES;2023;1399;Ordinária;AUTO MECANICA R H LTDA;1962.57
MUNICIPIO DE NAVEGANTES;2023;1398;Ordinária;AUTO MECANICA R H LTDA;1639.09
MUNICIPIO DE NAVEGANTES;2023;1397;Ordinária;AUTO MECANICA R H LTDA;4004.94
MUNICIPIO DE NAVEGANTES;2023;1396;Ordinária;AUTO MECANICA R H LTDA;690.14
MUNICIPIO DE NAVEGANTES;2023;1395;Ordinária;AUTO MECANICA R H LTDA;791.48
MUNICIPIO DE NAVEGANTES;2023;1394;Ordinária;AUTO MECANICA R H LTDA;444.61
MUNICIPIO DE NAVEGANTES;2023;1393;Ordinária;AUTO MECANICA R H LTDA;1185.07
MUNICIPIO DE NAVEGANTES;2023;1392;Ordinária;A.F.C.C. COMERCIO E SERVICOS DE INFORMATICA E TELECOMUNICACOES LTDA;0.00
MUNICIPIO DE NAVEGANTES;2023;1389;Ordinária;AUTO MECANICA R H LTDA;617.15
MUNICIPIO DE NAVEGANTES;2023;1388;Ordinária;AUTO MECANICA R H LTDA;589.38
MUNICIPIO DE NAVEGANTES;2023;1387;Ordinária;AUTO MECANICA R H LTDA;1372.44
MUNICIPIO DE NAVEGANTES;2023;1386;Ordinária;AUTO MECANICA R H LTDA;1099.51
MUNICIPIO DE NAVEGANTES;2023;1385;Ordinária;START LIFE LTDA;660.02
MUNICIPIO DE NAVEGANTES;2023;1384;Ordinária;FILIPE DARLAN DE SOUZA OLIVEIRA;660.02
MUNICIPIO DE NAVEGANTES;2023;1382;Ordinária;BETHA SISTEMAS LTDA;7916.80
MUNICIPIO DE NAVEGANTES;2023;1381;Ordinária;TATTICAS PUBLICIDADE E PROPAGANDA LTDA - EPP;187835.07
MUNICIPIO DE NAVEGANTES;2023;1380;Ordinária;TATTICAS PUBLICIDADE E PROPAGANDA LTDA - EPP;31050.00
MUNICIPIO DE NAVEGANTES;2023;1379;Ordinária;BILACORP VIAGENS E TURISMO LTDA;22276.62
MUNICIPIO DE NAVEGANTES;2023;1378;Ordinária;START LIFE LTDA;660.02
MUNICIPIO DE NAVEGANTES;2023;1377;Ordinária;LUCENA DO NASCIMENTO;986.50
MUNICIPIO DE NAVEGANTES;2023;1376;Ordinária;LUCENA DO NASCIMENTO;157.80
MUNICIPIO DE NAVEGANTES;2023;1375;Ordinária;A.F.C.C. COMERCIO E SERVICOS DE INFORMATICA E TELECOMUNICACOES LTDA;118.44
MUNICIPIO DE NAVEGANTES;2023;1374;Ordinária;REI DOS REIS COMERCIO ATACADISTA E VAREJISTA DE EQUIPAMENTOS DE INFORMATICA LTDA;2895.00
MUNICIPIO DE NAVEGANTES;2023;1373;Ordinária;GARTEN TECNICA E COMERCIO LTDA;1104.00
MUNICIPIO DE NAVEGANTES;2023;1372;Ordinária;LUCENA DO NASCIMENTO;953.60
MUNICIPIO DE NAVEGANTES;2023;1371;Ordinária;LUCENA DO NASCIMENTO;157.80
MUNICIPIO DE NAVEGANTES;2023;1370;Ordinária;LUCENA DO NASCIMENTO;953.60
MUNICIPIO DE NAVEGANTES;2023;1369;Ordinária;LUCENA DO NASCIMENTO;118.35
MUNICIPIO DE NAVEGANTES;2023;1368;Ordinária;SCHAPPO CLIMATIZACAO LTDA;0.00
MUNICIPIO DE NAVEGANTES;2023;1367;Ordinária;JULIANO DJEIMES REBELO LTDA;96000.00
MUNICIPIO DE NAVEGANTES;2023;1366;Ordinária;LUCENA DO NASCIMENTO;946.90
MUNICIPIO DE NAVEGANTES;2023;1365;Ordinária;LUCENA DO NASCIMENTO;78.90
MUNICIPIO DE NAVEGANTES;2023;1364;Ordinária;EVERALDO APARICIO DE CASTRO 78715768953;358.50
MUNICIPIO DE NAVEGANTES;2023;1363;Ordinária;EVERALDO APARICIO DE CASTRO 78715768953;1912.00
MUNICIPIO DE NAVEGANTES;2023;1362;Ordinária;EVERALDO APARICIO DE CASTRO 78715768953;358.50
MUNICIPIO DE NAVEGANTES;2023;1361;Ordinária;PJ SERVICOS E COMERCIO LTDA;49031.32
MUNICIPIO DE NAVEGANTES;2023;1360;Ordinária;LINCOLN FERNANDO MACHADO DE SOUZA - EIRELI;48869.39
MUNICIPIO DE NAVEGANTES;2023;1359;Ordinária;LINCOLN FERNANDO MACHADO DE SOUZA - EIRELI;23541.07
MUNICIPIO DE NAVEGANTES;2023;1358;Ordinária;EMPREITEIRA PACHAO LTDA;39000.00
MUNICIPIO DE NAVEGANTES;2023;1357;Ordinária;RAFAEL SEDREZ SILVA;450.00
MUNICIPIO DE NAVEGANTES;2023;1356;Ordinária;KMJ TRANSPORTES LTDA EPP;41510.00
MUNICIPIO DE NAVEGANTES;2023;1355;Ordinária;BETHA SISTEMAS LTDA;1799.19
MUNICIPIO DE NAVEGANTES;2023;1354;Ordinária;ORBENK ADMINISTRACAO E SERVICOS LTDA;496623.15
MUNICIPIO DE NAVEGANTES;2023;1353;Ordinária;ORBENK ADMINISTRACAO E SERVICOS LTDA;496623.15
MUNICIPIO DE NAVEGANTES;2023;1352;Ordinária;EVERALDO APARICIO DE CASTRO 78715768953;358.50
MUNICIPIO DE NAVEGANTES;2023;1351;Ordinária;BMB COMERCIO E SERVICOS LTDA;36750.00
MUNICIPIO DE NAVEGANTES;2023;1350;Ordinária;INDUSTRIA E COMERCIO DE PEDRAS KOHLER LTDA;27900.00
MUNICIPIO DE NAVEGANTES;2023;1349;Ordinária;PJ SERVICOS E COMERCIO LTDA;150.68
MUNICIPIO DE NAVEGANTES;2023;1347;Ordinária;ELISIANE ALVES DE ALMEIDA PAISAGISMO LTDA;41125.50
MUNICIPIO DE NAVEGANTES;2023;1346;Ordinária;T.E.S. TECNOLOGIA DE SOLOS LTDA;135950.00
MUNICIPIO DE NAVEGANTES;2023;1345;Ordinária;SIM COMERCIO E SERVICOS LTDA;13276.00
MUNICIPIO DE NAVEGANTES;2023;1343;Ordinária;MUNDIAL CONTAINER LTDA;845.49
MUNICIPIO DE NAVEGANTES;2023;1342;Ordinária;BMB COMERCIO E SERVICOS LTDA;12862.50
MUNICIPIO DE NAVEGANTES;2023;1341;Ordinária;MAURICIO DE LIMA PAVIMENTACAO LTDA;13410.00
MUNICIPIO DE NAVEGANTES;2023;1340;Ordinária;ATHOS ENGENHARIA E CONSULTORIA LTDA;284943.96
MUNICIPIO DE NAVEGANTES;2023;1338;Ordinária;C.R ARTEFATOS DE CIMENTO LTDA;42350.00
MUNICIPIO DE NAVEGANTES;2023;1337;Ordinária;AGUA MINERAL LIND'AGUA DA SERRA LTDA;1010.50
MUNICIPIO DE NAVEGANTES;2023;1337;Ordinária;AGUA MINERAL LIND'AGUA DA SERRA LTDA;1010.50
MUNICIPIO DE NAVEGANTES;2023;1336;Ordinária;HARLEY DE AGUIAR JUNIOR LTDA;119499.99
MUNICIPIO DE NAVEGANTES;2023;1334;Ordinária;A.V. COMERCIO ATACADISTA EIRELI;270.00
MUNICIPIO DE NAVEGANTES;2023;1325;Ordinária;LUCENA DO NASCIMENTO;1032.30
MUNICIPIO DE NAVEGANTES;2023;1324;Ordinária;LUCENA DO NASCIMENTO;1032.30
MUNICIPIO DE NAVEGANTES;2023;1322;Ordinária;LUCENA DO NASCIMENTO;1190.20
MUNICIPIO DE NAVEGANTES;2023;1319;Ordinária;MUNDIAL CONTAINER LTDA;2254.64
MUNICIPIO DE NAVEGANTES;2023;1318;Ordinária;TECNOAL COMERCIAL DISTRIBUIDORA LTDA;6960.00
MUNICIPIO DE NAVEGANTES;2023;1317;Ordinária;AGUA MINERAL LIND'AGUA DA SERRA LTDA;690.00
MUNICIPIO DE NAVEGANTES;2023;1316;Ordinária;MISERVI ADMINISTRADORA DE SERVIÇOS LTDA;92312.47
MUNICIPIO DE NAVEGANTES;2023;1314;Ordinária;QUANTUM ENGENHARIA LTDA;929384.65
MUNICIPIO DE NAVEGANTES;2023;1313;Ordinária;MASTER ELETRODOMESTICO EIRELI;6661.90
MUNICIPIO DE NAVEGANTES;2023;1312;Ordinária;COOPERATIVA CENTRAL AURORA ALIMENTOS;50040.00
MUNICIPIO DE NAVEGANTES;2023;1311;Ordinária;COOPERATIVA CENTRAL AURORA ALIMENTOS;33360.00
MUNICIPIO DE NAVEGANTES;2023;1310;Ordinária;INES DE BORBA;46800.00
MUNICIPIO DE NAVEGANTES;2023;1309;Ordinária;LUCENA DO NASCIMENTO;946.80
MUNICIPIO DE NAVEGANTES;2023;1308;Ordinária;QUANTUM ENGENHARIA LTDA;795000.00
MUNICIPIO DE NAVEGANTES;2023;1307;Ordinária;LUCENA DO NASCIMENTO;953.50
MUNICIPIO DE NAVEGANTES;2023;1306;Ordinária;MAURICIO DE LIMA PAVIMENTACAO LTDA;25736.00
MUNICIPIO DE NAVEGANTES;2023;1305;Ordinária;ARTEFATOS DE CIMENTO SANTA TEREZINHA LTDA;9450.00
MUNICIPIO DE NAVEGANTES;2023;1304;Ordinária;BMB COMERCIO E SERVICOS LTDA;20212.50
MUNICIPIO DE NAVEGANTES;2023;1303;Ordinária;ATHOS ENGENHARIA E CONSULTORIA LTDA;184225.96
MUNICIPIO DE NAVEGANTES;2023;1302;Ordinária;BMB COMERCIO E SERVICOS LTDA;115700.00
MUNICIPIO DE NAVEGANTES;2023;1301;Ordinária;PERSIANAS CRISDAN LTDA-EPP;774.70
MUNICIPIO DE NAVEGANTES;2023;1300;Ordinária;PERSIANAS CRISDAN LTDA-EPP;737.00
MUNICIPIO DE NAVEGANTES;2023;1299;Ordinária;BETHA SISTEMAS LTDA;6333.44
MUNICIPIO DE NAVEGANTES;2023;1298;Ordinária;MARCELO SIMONI;2000.00
