contaCodigo,contaDescricao,valorArrecadado
4172134040000000000,Índice de Gestão Descentralizada - IGD BOLSA,67213.81
4172134070000000000,Transf. FNAS - PFMC2 - Piso Fixo de Média Complexi,111600.00
4172134120000000000,Indice de Gestão Descentralizada - IGD SUAS,18079.80
4172134140000000000,Piso Básico Variável - SCFV,161322.95
4172134160000000000,Piso Fixo de Média Complexidade - Abordagem Social,46824.30
4172134170000000000,Piso de Alta Complexidade I - Criança/Adolescente,45000.00
4172134180000000000,Ações Estratégicas do Programa de Erradicação do Trabalho Infantil,78000.00
4172134200000000000,Programa Primeira Infância no SUAS - NAVEGANTESCRIANÇAFELIZ,50000.00
4172135010000000000,Transferências do Salário-Educação,5892889.76
4172135030000000000,Transferências Diretas do FNDE referentes ao PNAE,1419251.20
4172135040000000000,Transferências Diretas do FNDE referentes ao PNATE,25819.48
4172136000000000000,Transf. Financ. ICMS - Desoner - L.C. Nº 87/96,149531.28
4172199000000000000,Outras Transferências da União,101086.07
4172201010000000000,Cota-Parte do ICMS,42211111.06
4172201020000000000,Cota-Parte do IPVA,5386201.57
4172201040000000000,Cota-Parte do IPI sobre Exportação,612822.43
4172201130000000000,Cota-Parte da Contrib.Interv.no Domínio Econômico,144296.86
4172299010000000000,Transferência Abrigo - Custeio,270600.00
4172299020000000000,CRAS ESTADO - Custeio,7311.16
4172299050000000000,Recursos Farmácia Básica - Estadual,186561.04
4172299060000000000,Recurso Centro de Especialidades Odontológicas - E,33000.00
4172299070000000000,Recurso da Média e Alta Complexidade Ambulatorial,13125.20
4172299100000000000,Recurso NASF - Estadual,24000.00
4172401000000000000,Transf. de Recursos do FUNDEB,58449271.00
4173000000000000000,Transferências de Instituições Privadas,8288.32
4176102000000000000,Transf. de Conv. da União Destin. Progr. Educação,1835.73
4176202000000000000,Transf. Conv. Estados Destin Programas de Educação,706529.51
4176299000000000000,Outras Transferências de Convênio dos Estados,139960.71
4191138000000000000,Multas/Juros de Mora  s/ o IPTU,27951.61
4191139000000000000,Multas/Juros de Mora s/ o ITBI,1853.88
4191140000000000000,Multas/Juros de Mora s/ o ISS,123887.15
4191199010000000000,Multas e Juros de Mora de Outros Tributos,26413.98
4191311000000000000,Multas/Juros de Mora Div. Ativ. s/ IPTU,615541.54
4191313000000000000,Multas/Juros de Mora Div. Ativ. s/ ISS,108647.87
4191915010000000000,Multas Previstas na Legislação de Trânsito - Civil,107415.33
4191915020000000000,Multas Previstas na Legislação de Trânsito - PMN,503786.81
4191915030000000000,Multas Previstas na Legislação de Trânsito - Milit,107719.42
4191935100000000000,Multas por ADM por Danos ao Meio Ambiente,86911.88
4191999000000000000,Outras Multas,434971.70
4192210010000000000,Comp Financ entre Reg.Geral e R.P.P/principal,734816.42
4192299000000000000,Outras Restituicoes,3696.22
4193111000000000000,Rec. Div. Ativ. do IPTU,2821876.60
4193113000000000000,Rec. Div. Ativ. do ISS,335143.19
4199002010000000000,Receita de Honorários de Advogados,196333.64
4199099000000000000,Outras Receitas,295413.03
4211499000000000000,Outras Operações de Crédito Internas - Contratuais,3989520.21
4242299020000000000,CREAS ESTADO - Investimento,59021.74
4242299030000000000,CRAS ESTADO - Investimento,41858.66
4246000000000000000,Transferências de Outras Instituições Públicas,52976.00
4247102000000000000,Transf. Convênios da União Destin. Programa Educaç,212037.90
4247199000000000000,Outras Transferências de Convênios da União,1046950.13
4247199060000000000,Outras Transf. de Conv. da União - SUS União,36000.00
4247201000000000000,Transf. de Convênio p/ SUS,112000.00
4247299000000000000,Outras Transferências de Convênio dos Estados,472723.36
4721029010000000000,Contrib. Patr. Servi. Ativo Civil-Intra-Orçam.,14247938.52
4721029030000000000,Contrib. Patr. Inativo Civil-Intra-Orçam.,1117833.42
4721029050000000000,Contrib. Patr. Pensionista Civil-Intra-Orçam.,287300.63
4760014000000000000,Receitas Intra-Orçamentária - Serviço de Inspeção e Fiscalização,1819.44
4760041000000000000,Receitas Intra-Orçamentárias - Serv. de Captação/A,330158.36
9111202000000000000,Deduções de Receita do IPTU,-4158.01
9111204340100000000,Deduções de Impostos s/ o Patrimônio e a Renda - IRRF s/Outros Rendimentos - Ordinários,-56.96
9111204340200000000,Deduções de Impostos s/ o Patrimônio e a Renda - IRRF s/Outros Rendimentos - Educação,-29.01
9111204340300000000,Deduções de Impostos s/ o Patrimônio e a Renda - IRRF s/Outros Rendimentos - Saúde,-21.49
9111208010000000000,DEDUÇÕES DA RECEITA - ITBI - PMN,-70214.41
9111208020000000000,DEDUÇÕES DA RECEITA - ITBI - EDUCAÇÃO,-17531.83
9111208030000000000,DEDUÇÕES DA RECEITA - ITBI - SAÚDE,-12986.55
9111305010100000000,Deduções da Receita - ISS - Ordinários,-5498.42
9111305010200000000,Deduções da Receita - ISS - Educação,-763.83
9111305010300000000,Deduções da Receita - ISS - Saúde,-565.80
9112125000000000000,Devoluções de Taxas - Taxa Func. Estab. Com.Ind.Prest. de Serviços,-174.30
9113004000000000000,Deduções da Receita - Contribuições de Melhroria p/Pavimentação e Obras Complementares,-5976.87
9121029070000000000,DED. RECEITA - REC. DE CONTRIB-CONTRIB SERV. ATIVO,-3139.67
9132501030700000000,Devoluções de Receita - Receita Patrimonial - Rem. Dep. Banc. Rec. Vinculados - SUS ESTADO,-2870.35
9132501050500000000,Devoluções de Receita - Receita Patrimonial - Rec. de Rem. Dep. Banc. Rec. Vinc. - MDE - Conv. União,-252.93
9132501990300000000,Devoluções de Receita - Receita Patrimonial - Rec. de Rem. Outros Dep. Rec. Vinculados - Conv. Estado,-11043.41
9132501991200000000,DEDUÇÕES DA RECEITA- REC.REM. DEP. BANC. REC. VINCULA - TAXA DE ADMINISTRAÇÃ0,-10067.13
9132502990100000000,DED.REMUN. DE OUTROS DEPÓSITOS DE RECURSOS NÃO VINCULADOS- ORDINÁRIOS,-5100.00
9132810000000000000,DED. DOS INVESTIMENTOS DO RPPS RENDA FIXA,-784690.54
9132820000000000000,DED. DOS INVESTIMENTOS DO RPPS RENDA VARIÁVEL,-843106.80
9132830000000000000,DED. DOS INVESTIMENTOS DO RPPS FUNDOS IMOBILIÁRIOS,-55457.87
9160014000000000000,Devoluções da Receita - Receitas de Serviços - Serviços de Inspeção e Fiscalização,-1531.45
9172101020000000000,Dedução Cota-Parte do FPM Formação FUNDEB,-5532257.76
9172101050000000000,Dedução de Receita p/ Formação do FUNDEB - ITR,-4707.53
9172136000000000000,Ded Rec p/ Form do FUNDEB - ICMS Deson - LC 87/96,-29906.16
9172201010000000000,Dedução do ICMS para Formação do FUNDEB,-8442221.20
9172201020000000000,Dedução de Receita para Formação do FUNDEB - IPVA,-1077324.34
9172201040000000000,Ded Cota  Parte IPI-Exp p/ Formação FUNDEB,-122564.37
9191915010000000000,DEDUÇÕES DE MULTAS - PARTE POLICIA CIVIL,-15.30
9191915020000000000,DEDUÇÕES DE MULTAS - PARTE PMN,-71.40
9191915030000000000,DEDUÇÃO DA RECEITA - MULTAS POL. MILITAR,-15.30
9199002010000000000,Devoluções da Receita -  Honorários de Advogados,-240.57
9199099000000000000,Devoluções de Receitas - Outras Receitas,-2247.39
9247299000000000000,"Devoluções da Receita -  Transferências de Convênios do Estado, Distr. Federal e suas Entidades",-37061.96
9721029010000000000,DED. RECEITA- REC. DE CONTRIB. PATR. SERVI. ATIVO CIVIL-INTRA-ORÇAM.,-172.21
